"Value", "Tolerance", "Tempco", "Manufacturer", "Manufacturer P/N", "Supplier1", "Supplier Part Number 1", "ComponentLink1Description", "ComponentLink1URL", "Library Ref", "Library Path", "Footprint Ref", "Footprint Path", "Description"
"1.37M", "1%", "100ppm/C", "Vishay", "CRCW06031M37FKEA", "Digi-Key", "541-1.37MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.37M ohm" 
"1.40M", "1%", "100ppm/C", "Vishay", "CRCW06031M40FKEA", "Digi-Key", "541-1.40MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.40M ohm" 
"1.43M", "1%", "100ppm/C", "Vishay", "CRCW06031M43FKEA", "Digi-Key", "541-1.43MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.43M ohm" 
"1.47M", "1%", "100ppm/C", "Vishay", "CRCW06031M47FKEA", "Digi-Key", "541-1.47MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.47M ohm" 
"1.50M", "1%", "100ppm/C", "Vishay", "CRCW06031M50FKEA", "Digi-Key", "541-1.50MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.50M ohm" 
"1.54M", "1%", "100ppm/C", "Vishay", "CRCW06031M54FKEA", "Digi-Key", "541-1.54MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.54M ohm" 
"1.58M", "1%", "100ppm/C", "Vishay", "CRCW06031M58FKEA", "Digi-Key", "541-1.58MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.58M ohm" 
"1.62M", "1%", "100ppm/C", "Vishay", "CRCW06031M62FKEA", "Digi-Key", "541-1.62MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.62M ohm" 
"1.65M", "1%", "100ppm/C", "Vishay", "CRCW06031M65FKEA", "Digi-Key", "541-1.65MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.65M ohm" 
"1.69M", "1%", "100ppm/C", "Vishay", "CRCW06031M69FKEA", "Digi-Key", "541-1.69MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.69M ohm" 
"1.74M", "1%", "100ppm/C", "Vishay", "CRCW06031M74FKEA", "Digi-Key", "541-1.74MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.74M ohm" 
"1.78M", "1%", "100ppm/C", "Vishay", "CRCW06031M78FKEA", "Digi-Key", "541-1.78MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.78M ohm" 
"1.82M", "1%", "100ppm/C", "Vishay", "CRCW06031M82FKEA", "Digi-Key", "541-1.82MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.82M ohm" 
"1.87M", "1%", "100ppm/C", "Vishay", "CRCW06031M87FKEA", "Digi-Key", "541-1.87MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.87M ohm" 
"1.91M", "1%", "100ppm/C", "Vishay", "CRCW06031M91FKEA", "Digi-Key", "541-1.91MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.91M ohm" 
"1.96M", "1%", "100ppm/C", "Vishay", "CRCW06031M96FKEA", "Digi-Key", "541-1.96MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 1.96M ohm" 
"2.00M", "1%", "100ppm/C", "Vishay", "CRCW06032M00FKEA", "Digi-Key", "541-2.00MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.00M ohm" 
"2.05M", "1%", "100ppm/C", "Vishay", "CRCW06032M05FKEA", "Digi-Key", "541-2.05MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.05M ohm" 
"2.10M", "1%", "100ppm/C", "Vishay", "CRCW06032M10FKEA", "Digi-Key", "541-2.10MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.10M ohm" 
"2.15M", "1%", "100ppm/C", "Vishay", "CRCW06032M15FKEA", "Digi-Key", "541-2.15MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.15M ohm" 
"2.21M", "1%", "100ppm/C", "Vishay", "CRCW06032M21FKEA", "Digi-Key", "541-2.21MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.21M ohm" 
"2.26M", "1%", "100ppm/C", "Vishay", "CRCW06032M26FKEA", "Digi-Key", "541-2.26MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.26M ohm" 
"2.32M", "1%", "100ppm/C", "Vishay", "CRCW06032M32FKEA", "Digi-Key", "541-2.32MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.32M ohm" 
"2.37M", "1%", "100ppm/C", "Vishay", "CRCW06032M37FKEA", "Digi-Key", "541-2.37MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.37M ohm" 
"2.43M", "1%", "100ppm/C", "Vishay", "CRCW06032M43FKEA", "Digi-Key", "541-2.43MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.43M ohm" 
"2.49M", "1%", "100ppm/C", "Vishay", "CRCW06032M49FKEA", "Digi-Key", "541-2.49MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.49M ohm" 
"2.55M", "1%", "100ppm/C", "Vishay", "CRCW06032M55FKEA", "Digi-Key", "541-2.55MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.55M ohm" 
"2.61M", "1%", "100ppm/C", "Vishay", "CRCW06032M61FKEA", "Digi-Key", "541-2.61MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.61M ohm" 
"2.67M", "1%", "100ppm/C", "Vishay", "CRCW06032M67FKEA", "Digi-Key", "541-2.67MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.67M ohm" 
"2.74M", "1%", "100ppm/C", "Vishay", "CRCW06032M74FKEA", "Digi-Key", "541-2.74MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.74M ohm" 
"2.80M", "1%", "100ppm/C", "Vishay", "CRCW06032M80FKEA", "Digi-Key", "541-2.80MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.80M ohm" 
"2.87M", "1%", "100ppm/C", "Vishay", "CRCW06032M87FKEA", "Digi-Key", "541-2.87MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.87M ohm" 
"2.94M", "1%", "100ppm/C", "Vishay", "CRCW06032M94FKEA", "Digi-Key", "541-2.94MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 2.94M ohm" 
"3.01M", "1%", "100ppm/C", "Vishay", "CRCW06033M01FKEA", "Digi-Key", "541-3.01MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.01M ohm" 
"3.09M", "1%", "100ppm/C", "Vishay", "CRCW06033M09FKEA", "Digi-Key", "541-3.09MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.09M ohm" 
"3.16M", "1%", "100ppm/C", "Vishay", "CRCW06033M16FKEA", "Digi-Key", "541-3.16MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.16M ohm" 
"3.24M", "1%", "100ppm/C", "Vishay", "CRCW06033M24FKEA", "Digi-Key", "541-3.24MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.24M ohm" 
"3.32M", "1%", "100ppm/C", "Vishay", "CRCW06033M32FKEA", "Digi-Key", "541-3.32MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.32M ohm" 
"3.40M", "1%", "100ppm/C", "Vishay", "CRCW06033M40FKEA", "Digi-Key", "541-3.40MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.40M ohm" 
"3.48M", "1%", "100ppm/C", "Vishay", "CRCW06033M48FKEA", "Digi-Key", "541-3.48MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.48M ohm" 
"3.57M", "1%", "100ppm/C", "Vishay", "CRCW06033M57FKEA", "Digi-Key", "541-3.57MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.57M ohm" 
"3.65M", "1%", "100ppm/C", "Vishay", "CRCW06033M65FKEA", "Digi-Key", "541-3.65MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.65M ohm" 
"3.74M", "1%", "100ppm/C", "Vishay", "CRCW06033M74FKEA", "Digi-Key", "541-3.74MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.74M ohm" 
"3.83M", "1%", "100ppm/C", "Vishay", "CRCW06033M83FKEA", "Digi-Key", "541-3.83MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.83M ohm" 
"3.92M", "1%", "100ppm/C", "Vishay", "CRCW06033M92FKEA", "Digi-Key", "541-3.92MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 3.92M ohm" 
"4.02M", "1%", "100ppm/C", "Vishay", "CRCW06034M02FKEA", "Digi-Key", "541-4.02MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.02M ohm" 
"4.12M", "1%", "100ppm/C", "Vishay", "CRCW06034M12FKEA", "Digi-Key", "541-4.12MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.12M ohm" 
"4.22M", "1%", "100ppm/C", "Vishay", "CRCW06034M22FKEA", "Digi-Key", "541-4.22MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.22M ohm" 
"4.32M", "1%", "100ppm/C", "Vishay", "CRCW06034M32FKEA", "Digi-Key", "541-4.32MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.32M ohm" 
"4.42M", "1%", "100ppm/C", "Vishay", "CRCW06034M42FKEA", "Digi-Key", "541-4.42MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.42M ohm" 
"4.53M", "1%", "100ppm/C", "Vishay", "CRCW06034M53FKEA", "Digi-Key", "541-4.53MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.53M ohm" 
"4.64M", "1%", "100ppm/C", "Vishay", "CRCW06034M64FKEA", "Digi-Key", "541-4.64MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.64M ohm" 
"4.75M", "1%", "100ppm/C", "Vishay", "CRCW06034M75FKEA", "Digi-Key", "541-4.75MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.75M ohm" 
"4.87M", "1%", "100ppm/C", "Vishay", "CRCW06034M87FKEA", "Digi-Key", "541-4.87MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.87M ohm" 
"4.99M", "1%", "100ppm/C", "Vishay", "CRCW06034M99FKEA", "Digi-Key", "541-4.99MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 4.99M ohm" 
"5.11M", "1%", "100ppm/C", "Vishay", "CRCW06035M11FKEA", "Digi-Key", "541-5.11MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.11M ohm" 
"5.23M", "1%", "100ppm/C", "Vishay", "CRCW06035M23FKEA", "Digi-Key", "541-5.23MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.23M ohm" 
"5.36M", "1%", "100ppm/C", "Vishay", "CRCW06035M36FKEA", "Digi-Key", "541-5.36MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.36M ohm" 
"5.49M", "1%", "100ppm/C", "Vishay", "CRCW06035M49FKEA", "Digi-Key", "541-5.49MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.49M ohm" 
"5.62M", "1%", "100ppm/C", "Vishay", "CRCW06035M62FKEA", "Digi-Key", "541-5.62MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.62M ohm" 
"5.76M", "1%", "100ppm/C", "Vishay", "CRCW06035M76FKEA", "Digi-Key", "541-5.76MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.76M ohm" 
"5.90M", "1%", "100ppm/C", "Vishay", "CRCW06035M90FKEA", "Digi-Key", "541-5.90MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 5.90M ohm" 
"6.04M", "1%", "100ppm/C", "Vishay", "CRCW06036M04FKEA", "Digi-Key", "541-6.04MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.04M ohm" 
"6.19M", "1%", "100ppm/C", "Vishay", "CRCW06036M19FKEA", "Digi-Key", "541-6.19MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.19M ohm" 
"6.34M", "1%", "100ppm/C", "Vishay", "CRCW06036M34FKEA", "Digi-Key", "541-6.34MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.34M ohm" 
"6.49M", "1%", "100ppm/C", "Vishay", "CRCW06036M49FKEA", "Digi-Key", "541-6.49MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.49M ohm" 
"6.65M", "1%", "100ppm/C", "Vishay", "CRCW06036M65FKEA", "Digi-Key", "541-6.65MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.65M ohm" 
"6.81M", "1%", "100ppm/C", "Vishay", "CRCW06036M81FKEA", "Digi-Key", "541-6.81MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.81M ohm" 
"6.98M", "1%", "100ppm/C", "Vishay", "CRCW06036M98FKEA", "Digi-Key", "541-6.98MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 6.98M ohm" 
"7.15M", "1%", "100ppm/C", "Vishay", "CRCW06037M15FKEA", "Digi-Key", "541-7.15MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 7.15M ohm" 
"7.32M", "1%", "100ppm/C", "Vishay", "CRCW06037M32FKEA", "Digi-Key", "541-7.32MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 7.32M ohm" 
"7.50M", "1%", "100ppm/C", "Vishay", "CRCW06037M50FKEA", "Digi-Key", "541-7.50MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 7.50M ohm" 
"7.68M", "1%", "100ppm/C", "Vishay", "CRCW06037M68FKEA", "Digi-Key", "541-7.68MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 7.68M ohm" 
"7.87M", "1%", "100ppm/C", "Vishay", "CRCW06037M87FKEA", "Digi-Key", "541-7.87MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 7.87M ohm" 
"8.06M", "1%", "100ppm/C", "Vishay", "CRCW06038M06FKEA", "Digi-Key", "541-8.06MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 8.06M ohm" 
"8.25M", "1%", "100ppm/C", "Vishay", "CRCW06038M25FKEA", "Digi-Key", "541-8.25MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 8.25M ohm" 
"8.45M", "1%", "100ppm/C", "Vishay", "CRCW06038M45FKEA", "Digi-Key", "541-8.45MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 8.45M ohm" 
"8.66M", "1%", "100ppm/C", "Vishay", "CRCW06038M66FKEA", "Digi-Key", "541-8.66MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 8.66M ohm" 
"8.87M", "1%", "100ppm/C", "Vishay", "CRCW06038M87FKEA", "Digi-Key", "541-8.87MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 8.87M ohm" 
"9.09M", "1%", "100ppm/C", "Vishay", "CRCW06039M09FKEA", "Digi-Key", "541-9.09MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 9.09M ohm" 
"9.31M", "1%", "100ppm/C", "Vishay", "CRCW06039M31FKEA", "Digi-Key", "541-9.31MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 9.31M ohm" 
"9.53M", "1%", "100ppm/C", "Vishay", "CRCW06039M53FKEA", "Digi-Key", "541-9.53MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 9.53M ohm" 
"9.76M", "1%", "100ppm/C", "Vishay", "CRCW06039M76FKEA", "Digi-Key", "541-9.76MHCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0603", ".\MF_MiscLib.PcbLib", "Resistor SMT 0603 9.76M ohm" 
"1.00", "1%", "100ppm/C", "Vishay", "CRCW08051R00FKEA", "Digi-Key", "541-1.00CCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 1.00 ohm" 
"1.02", "1%", "100ppm/C", "Vishay", "CRCW08051R02FKEA", "Digi-Key", "541-1.02CCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 1.02 ohm" 
